Sensor,Date_Time,Date,Time,Count
Birrarung Marr,2015-01-17T03:00:00Z,2015-01-17,14,1715
Birrarung Marr,2015-01-17T04:00:00Z,2015-01-17,15,1483
Birrarung Marr,2015-01-17T05:00:00Z,2015-01-17,16,1531
Birrarung Marr,2015-01-17T06:00:00Z,2015-01-17,17,1769
Birrarung Marr,2015-01-17T07:00:00Z,2015-01-17,18,1675
Birrarung Marr,2015-01-17T08:00:00Z,2015-01-17,19,1663
Birrarung Marr,2015-01-17T09:00:00Z,2015-01-17,20,1430
Birrarung Marr,2015-01-17T10:00:00Z,2015-01-17,21,1032
Birrarung Marr,2015-01-17T11:00:00Z,2015-01-17,22,804
Birrarung Marr,2015-01-17T12:00:00Z,2015-01-17,23,750
Birrarung Marr,2015-01-17T13:00:00Z,2015-01-18,0,283
Birrarung Marr,2015-01-17T14:00:00Z,2015-01-18,1,56
Birrarung Marr,2015-01-17T15:00:00Z,2015-01-18,2,11
Birrarung Marr,2015-01-17T16:00:00Z,2015-01-18,3,12
Birrarung Marr,2015-01-17T17:00:00Z,2015-01-18,4,16
Birrarung Marr,2015-01-17T18:00:00Z,2015-01-18,5,17
Birrarung Marr,2015-01-17T19:00:00Z,2015-01-18,6,51
Birrarung Marr,2015-01-17T20:00:00Z,2015-01-18,7,156
Birrarung Marr,2015-01-17T21:00:00Z,2015-01-18,8,215
Birrarung Marr,2015-01-17T22:00:00Z,2015-01-18,9,422
Birrarung Marr,2015-01-17T23:00:00Z,2015-01-18,10,638
Birrarung Marr,2015-01-18T00:00:00Z,2015-01-18,11,940
Birrarung Marr,2015-01-18T01:00:00Z,2015-01-18,12,1798
Birrarung Marr,2015-01-18T02:00:00Z,2015-01-18,13,2886
Birrarung Marr,2015-01-18T03:00:00Z,2015-01-18,14,2498
Birrarung Marr,2015-01-18T04:00:00Z,2015-01-18,15,2372
Birrarung Marr,2015-01-18T05:00:00Z,2015-01-18,16,2086
Birrarung Marr,2015-01-18T06:00:00Z,2015-01-18,17,1869
Birrarung Marr,2015-01-18T07:00:00Z,2015-01-18,18,1832
Birrarung Marr,2015-01-18T08:00:00Z,2015-01-18,19,1568
Birrarung Marr,2015-01-18T09:00:00Z,2015-01-18,20,1008
Birrarung Marr,2015-01-18T10:00:00Z,2015-01-18,21,794
Birrarung Marr,2015-01-18T11:00:00Z,2015-01-18,22,2456
Birrarung Marr,2015-01-18T12:00:00Z,2015-01-18,23,136
Birrarung Marr,2015-01-18T13:00:00Z,2015-01-19,0,32
Birrarung Marr,2015-01-18T14:00:00Z,2015-01-19,1,12
Birrarung Marr,2015-01-18T15:00:00Z,2015-01-19,2,7
Birrarung Marr,2015-01-18T16:00:00Z,2015-01-19,3,8
Birrarung Marr,2015-01-18T17:00:00Z,2015-01-19,4,69
Birrarung Marr,2015-01-18T18:00:00Z,2015-01-19,5,54
Birrarung Marr,2015-01-18T19:00:00Z,2015-01-19,6,197
Birrarung Marr,2015-01-18T20:00:00Z,2015-01-19,7,625
Birrarung Marr,2015-01-18T21:00:00Z,2015-01-19,8,1042
Birrarung Marr,2015-01-18T22:00:00Z,2015-01-19,9,1426
Birrarung Marr,2015-01-18T23:00:00Z,2015-01-19,10,2472
Birrarung Marr,2015-01-19T00:00:00Z,2015-01-19,11,1478
Birrarung Marr,2015-01-19T01:00:00Z,2015-01-19,12,1171
Birrarung Marr,2015-01-19T02:00:00Z,2015-01-19,13,1130
Birrarung Marr,2015-01-19T03:00:00Z,2015-01-19,14,789
Birrarung Marr,2015-01-19T04:00:00Z,2015-01-19,15,1035
Birrarung Marr,2015-01-19T05:00:00Z,2015-01-19,16,1749
Birrarung Marr,2015-01-19T06:00:00Z,2015-01-19,17,3244
Birrarung Marr,2015-01-19T07:00:00Z,2015-01-19,18,2830
Birrarung Marr,2015-01-19T08:00:00Z,2015-01-19,19,1381
Birrarung Marr,2015-01-19T09:00:00Z,2015-01-19,20,1179
Birrarung Marr,2015-01-19T10:00:00Z,2015-01-19,21,866
Birrarung Marr,2015-01-19T11:00:00Z,2015-01-19,22,682
Birrarung Marr,2015-01-19T12:00:00Z,2015-01-19,23,1560
Birrarung Marr,2015-01-19T13:00:00Z,2015-01-20,0,263
Birrarung Marr,2015-01-19T14:00:00Z,2015-01-20,1,24
Birrarung Marr,2015-01-19T15:00:00Z,2015-01-20,2,15
Birrarung Marr,2015-01-19T16:00:00Z,2015-01-20,3,8
Birrarung Marr,2015-01-19T17:00:00Z,2015-01-20,4,27
Birrarung Marr,2015-01-19T18:00:00Z,2015-01-20,5,31
Birrarung Marr,2015-01-19T19:00:00Z,2015-01-20,6,203
Birrarung Marr,2015-01-19T20:00:00Z,2015-01-20,7,613
Birrarung Marr,2015-01-19T21:00:00Z,2015-01-20,8,936
Birrarung Marr,2015-01-19T22:00:00Z,2015-01-20,9,1107
Birrarung Marr,2015-01-19T23:00:00Z,2015-01-20,10,2068
Birrarung Marr,2015-01-20T00:00:00Z,2015-01-20,11,1192
Birrarung Marr,2015-01-20T01:00:00Z,2015-01-20,12,1105
Birrarung Marr,2015-01-20T02:00:00Z,2015-01-20,13,934
Birrarung Marr,2015-01-20T03:00:00Z,2015-01-20,14,837
Birrarung Marr,2015-01-20T04:00:00Z,2015-01-20,15,823
Birrarung Marr,2015-01-20T05:00:00Z,2015-01-20,16,1493
Birrarung Marr,2015-01-20T06:00:00Z,2015-01-20,17,3688
Birrarung Marr,2015-01-20T07:00:00Z,2015-01-20,18,3047
Birrarung Marr,2015-01-20T08:00:00Z,2015-01-20,19,2640
Birrarung Marr,2015-01-20T09:00:00Z,2015-01-20,20,1311
Birrarung Marr,2015-01-20T10:00:00Z,2015-01-20,21,1250
Birrarung Marr,2015-01-20T11:00:00Z,2015-01-20,22,3494
Birrarung Marr,2015-01-20T12:00:00Z,2015-01-20,23,844
Birrarung Marr,2015-01-20T13:00:00Z,2015-01-21,0,302
Birrarung Marr,2015-01-20T14:00:00Z,2015-01-21,1,38
Birrarung Marr,2015-01-20T15:00:00Z,2015-01-21,2,20
Birrarung Marr,2015-01-20T16:00:00Z,2015-01-21,3,19
Birrarung Marr,2015-01-20T17:00:00Z,2015-01-21,4,19
Birrarung Marr,2015-01-20T18:00:00Z,2015-01-21,5,42
Birrarung Marr,2015-01-20T19:00:00Z,2015-01-21,6,181
Birrarung Marr,2015-01-20T20:00:00Z,2015-01-21,7,582
Birrarung Marr,2015-01-20T21:00:00Z,2015-01-21,8,904
Birrarung Marr,2015-01-20T22:00:00Z,2015-01-21,9,876
Birrarung Marr,2015-01-20T23:00:00Z,2015-01-21,10,1842
Birrarung Marr,2015-01-21T00:00:00Z,2015-01-21,11,1245
Birrarung Marr,2015-01-21T01:00:00Z,2015-01-21,12,1017
Birrarung Marr,2015-01-21T02:00:00Z,2015-01-21,13,740
Birrarung Marr,2015-01-21T03:00:00Z,2015-01-21,14,616
Birrarung Marr,2015-01-21T04:00:00Z,2015-01-21,15,724
Birrarung Marr,2015-01-21T05:00:00Z,2015-01-21,16,1273
Birrarung Marr,2015-01-21T06:00:00Z,2015-01-21,17,2513
Birrarung Marr,2015-01-21T07:00:00Z,2015-01-21,18,4220
Birrarung Marr,2015-01-21T08:00:00Z,2015-01-21,19,2506
Birrarung Marr,2015-01-21T09:00:00Z,2015-01-21,20,1495
Birrarung Marr,2015-01-21T10:00:00Z,2015-01-21,21,1893
Birrarung Marr,2015-01-21T11:00:00Z,2015-01-21,22,1267
Birrarung Marr,2015-01-21T12:00:00Z,2015-01-21,23,3157
Birrarung Marr,2015-01-21T13:00:00Z,2015-01-22,0,420
Birrarung Marr,2015-01-21T14:00:00Z,2015-01-22,1,175
Birrarung Marr,2015-01-21T15:00:00Z,2015-01-22,2,28
Birrarung Marr,2015-01-21T16:00:00Z,2015-01-22,3,17
Birrarung Marr,2015-01-21T17:00:00Z,2015-01-22,4,16
Birrarung Marr,2015-01-21T18:00:00Z,2015-01-22,5,49
Birrarung Marr,2015-01-21T19:00:00Z,2015-01-22,6,190
Birrarung Marr,2015-01-21T20:00:00Z,2015-01-22,7,516
Birrarung Marr,2015-01-21T21:00:00Z,2015-01-22,8,892
Birrarung Marr,2015-01-21T22:00:00Z,2015-01-22,9,856
Birrarung Marr,2015-01-21T23:00:00Z,2015-01-22,10,1468
Birrarung Marr,2015-01-22T00:00:00Z,2015-01-22,11,1054
Birrarung Marr,2015-01-22T01:00:00Z,2015-01-22,12,825
Birrarung Marr,2015-01-22T02:00:00Z,2015-01-22,13,642
Birrarung Marr,2015-01-22T03:00:00Z,2015-01-22,14,576
Birrarung Marr,2015-01-22T04:00:00Z,2015-01-22,15,848
Birrarung Marr,2015-01-22T05:00:00Z,2015-01-22,16,1329
Birrarung Marr,2015-01-22T06:00:00Z,2015-01-22,17,3273
Birrarung Marr,2015-01-22T07:00:00Z,2015-01-22,18,3263
Birrarung Marr,2015-01-22T08:00:00Z,2015-01-22,19,1757
Birrarung Marr,2015-01-22T09:00:00Z,2015-01-22,20,1336
Birrarung Marr,2015-01-22T10:00:00Z,2015-01-22,21,3328
Birrarung Marr,2015-01-22T11:00:00Z,2015-01-22,22,1045
Birrarung Marr,2015-01-22T12:00:00Z,2015-01-22,23,1048
Birrarung Marr,2015-01-22T13:00:00Z,2015-01-23,0,589
Birrarung Marr,2015-01-22T14:00:00Z,2015-01-23,1,45
Birrarung Marr,2015-01-22T15:00:00Z,2015-01-23,2,18
Birrarung Marr,2015-01-22T16:00:00Z,2015-01-23,3,11
Birrarung Marr,2015-01-22T17:00:00Z,2015-01-23,4,17
Birrarung Marr,2015-01-22T18:00:00Z,2015-01-23,5,34
Birrarung Marr,2015-01-22T19:00:00Z,2015-01-23,6,204
Birrarung Marr,2015-01-22T20:00:00Z,2015-01-23,7,508
Birrarung Marr,2015-01-22T21:00:00Z,2015-01-23,8,722
Birrarung Marr,2015-01-22T22:00:00Z,2015-01-23,9,929
Birrarung Marr,2015-01-22T23:00:00Z,2015-01-23,10,1850
Birrarung Marr,2015-01-23T00:00:00Z,2015-01-23,11,1379
Birrarung Marr,2015-01-23T01:00:00Z,2015-01-23,12,1031
Birrarung Marr,2015-01-23T02:00:00Z,2015-01-23,13,1115
Birrarung Marr,2015-01-23T03:00:00Z,2015-01-23,14,860
Birrarung Marr,2015-01-23T04:00:00Z,2015-01-23,15,955
Birrarung Marr,2015-01-23T05:00:00Z,2015-01-23,16,1794
Birrarung Marr,2015-01-23T06:00:00Z,2015-01-23,17,2798
Birrarung Marr,2015-01-23T07:00:00Z,2015-01-23,18,5524
Birrarung Marr,2015-01-23T08:00:00Z,2015-01-23,19,3387
Birrarung Marr,2015-01-23T09:00:00Z,2015-01-23,20,2698
Birrarung Marr,2015-01-23T10:00:00Z,2015-01-23,21,2223
Birrarung Marr,2015-01-23T11:00:00Z,2015-01-23,22,2587
Birrarung Marr,2015-01-23T12:00:00Z,2015-01-23,23,2718
Birrarung Marr,2015-01-23T13:00:00Z,2015-01-24,0,671
Birrarung Marr,2015-01-23T14:00:00Z,2015-01-24,1,138
Birrarung Marr,2015-01-23T15:00:00Z,2015-01-24,2,47
Birrarung Marr,2015-01-23T16:00:00Z,2015-01-24,3,28
Birrarung Marr,2015-01-23T17:00:00Z,2015-01-24,4,19
Birrarung Marr,2015-01-23T18:00:00Z,2015-01-24,5,29
Birrarung Marr,2015-01-23T19:00:00Z,2015-01-24,6,62
Birrarung Marr,2015-01-23T20:00:00Z,2015-01-24,7,226
Birrarung Marr,2015-01-23T21:00:00Z,2015-01-24,8,350
Birrarung Marr,2015-01-23T22:00:00Z,2015-01-24,9,1022
Birrarung Marr,2015-01-23T23:00:00Z,2015-01-24,10,2132
Birrarung Marr,2015-01-24T00:00:00Z,2015-01-24,11,1715
Birrarung Marr,2015-01-24T01:00:00Z,2015-01-24,12,1314
Birrarung Marr,2015-01-24T02:00:00Z,2015-01-24,13,1451
Birrarung Marr,2015-01-24T03:00:00Z,2015-01-24,14,1685
Birrarung Marr,2015-01-24T04:00:00Z,2015-01-24,15,1965
Birrarung Marr,2015-01-24T05:00:00Z,2015-01-24,16,2611
Birrarung Marr,2015-01-24T06:00:00Z,2015-01-24,17,3880
Birrarung Marr,2015-01-24T07:00:00Z,2015-01-24,18,3578
Birrarung Marr,2015-01-24T08:00:00Z,2015-01-24,19,3001
Birrarung Marr,2015-01-24T09:00:00Z,2015-01-24,20,2977
Birrarung Marr,2015-01-24T10:00:00Z,2015-01-24,21,2172
Birrarung Marr,2015-01-24T11:00:00Z,2015-01-24,22,2008
Birrarung Marr,2015-01-24T12:00:00Z,2015-01-24,23,2808
Birrarung Marr,2015-01-24T13:00:00Z,2015-01-25,0,931
Birrarung Marr,2015-01-24T14:00:00Z,2015-01-25,1,342
Birrarung Marr,2015-01-24T15:00:00Z,2015-01-25,2,49
Birrarung Marr,2015-01-24T16:00:00Z,2015-01-25,3,11
Birrarung Marr,2015-01-24T17:00:00Z,2015-01-25,4,24
Birrarung Marr,2015-01-24T18:00:00Z,2015-01-25,5,32
Birrarung Marr,2015-01-24T19:00:00Z,2015-01-25,6,53
Birrarung Marr,2015-01-24T20:00:00Z,2015-01-25,7,174
Birrarung Marr,2015-01-24T21:00:00Z,2015-01-25,8,265
Birrarung Marr,2015-01-24T22:00:00Z,2015-01-25,9,772
Birrarung Marr,2015-01-24T23:00:00Z,2015-01-25,10,1949
Birrarung Marr,2015-01-25T00:00:00Z,2015-01-25,11,1546
Birrarung Marr,2015-01-25T01:00:00Z,2015-01-25,12,1596
Birrarung Marr,2015-01-25T02:00:00Z,2015-01-25,13,1863
Birrarung Marr,2015-01-25T03:00:00Z,2015-01-25,14,2064
Birrarung Marr,2015-01-25T04:00:00Z,2015-01-25,15,2359
Birrarung Marr,2015-01-25T05:00:00Z,2015-01-25,16,2718
Birrarung Marr,2015-01-25T06:00:00Z,2015-01-25,17,3621
Birrarung Marr,2015-01-25T07:00:00Z,2015-01-25,18,3142
Birrarung Marr,2015-01-25T08:00:00Z,2015-01-25,19,1860
Birrarung Marr,2015-01-25T09:00:00Z,2015-01-25,20,1542
Birrarung Marr,2015-01-25T10:00:00Z,2015-01-25,21,1106
Birrarung Marr,2015-01-25T11:00:00Z,2015-01-25,22,1894
Birrarung Marr,2015-01-25T12:00:00Z,2015-01-25,23,627
Birrarung Marr,2015-01-25T13:00:00Z,2015-01-26,0,1589
Birrarung Marr,2015-01-25T14:00:00Z,2015-01-26,1,126
Birrarung Marr,2015-01-25T15:00:00Z,2015-01-26,2,38
Birrarung Marr,2015-01-25T16:00:00Z,2015-01-26,3,26
Birrarung Marr,2015-01-25T17:00:00Z,2015-01-26,4,28
Birrarung Marr,2015-01-25T18:00:00Z,2015-01-26,5,30
Birrarung Marr,2015-01-25T19:00:00Z,2015-01-26,6,63
Birrarung Marr,2015-01-25T20:00:00Z,2015-01-26,7,116
Birrarung Marr,2015-01-25T21:00:00Z,2015-01-26,8,160
Birrarung Marr,2015-01-25T22:00:00Z,2015-01-26,9,316
Birrarung Marr,2015-01-25T23:00:00Z,2015-01-26,10,1157
Birrarung Marr,2015-01-26T00:00:00Z,2015-01-26,11,1197
Birrarung Marr,2015-01-26T01:00:00Z,2015-01-26,12,3647
Birrarung Marr,2015-01-26T02:00:00Z,2015-01-26,13,3214
Birrarung Marr,2015-01-26T03:00:00Z,2015-01-26,14,2724
Birrarung Marr,2015-01-26T04:00:00Z,2015-01-26,15,2997
Birrarung Marr,2015-01-26T05:00:00Z,2015-01-26,16,2778
Birrarung Marr,2015-01-26T06:00:00Z,2015-01-26,17,2499
Birrarung Marr,2015-01-26T07:00:00Z,2015-01-26,18,2722
Birrarung Marr,2015-01-26T08:00:00Z,2015-01-26,19,1835
Birrarung Marr,2015-01-26T09:00:00Z,2015-01-26,20,1717
Birrarung Marr,2015-01-26T10:00:00Z,2015-01-26,21,956
Birrarung Marr,2015-01-26T11:00:00Z,2015-01-26,22,722
Birrarung Marr,2015-01-26T12:00:00Z,2015-01-26,23,260
Birrarung Marr,2015-01-26T13:00:00Z,2015-01-27,0,756
Birrarung Marr,2015-01-26T14:00:00Z,2015-01-27,1,34
Birrarung Marr,2015-01-26T15:00:00Z,2015-01-27,2,14
Birrarung Marr,2015-01-26T16:00:00Z,2015-01-27,3,12
Birrarung Marr,2015-01-26T17:00:00Z,2015-01-27,4,26
Birrarung Marr,2015-01-26T18:00:00Z,2015-01-27,5,25
Birrarung Marr,2015-01-26T19:00:00Z,2015-01-27,6,149
Birrarung Marr,2015-01-26T20:00:00Z,2015-01-27,7,471
Birrarung Marr,2015-01-26T21:00:00Z,2015-01-27,8,836
Birrarung Marr,2015-01-26T22:00:00Z,2015-01-27,9,514
Birrarung Marr,2015-01-26T23:00:00Z,2015-01-27,10,949
Birrarung Marr,2015-01-27T00:00:00Z,2015-01-27,11,711
Birrarung Marr,2015-01-27T01:00:00Z,2015-01-27,12,767
Birrarung Marr,2015-01-27T02:00:00Z,2015-01-27,13,666
Birrarung Marr,2015-01-27T03:00:00Z,2015-01-27,14,636
Birrarung Marr,2015-01-27T04:00:00Z,2015-01-27,15,565
Birrarung Marr,2015-01-27T05:00:00Z,2015-01-27,16,893
Birrarung Marr,2015-01-27T06:00:00Z,2015-01-27,17,2356
Birrarung Marr,2015-01-27T07:00:00Z,2015-01-27,18,1613
Birrarung Marr,2015-01-27T08:00:00Z,2015-01-27,19,853
Birrarung Marr,2015-01-27T09:00:00Z,2015-01-27,20,490
Birrarung Marr,2015-01-27T10:00:00Z,2015-01-27,21,660
Birrarung Marr,2015-01-27T11:00:00Z,2015-01-27,22,1026
Birrarung Marr,2015-01-27T12:00:00Z,2015-01-27,23,224
Birrarung Marr,2015-01-27T13:00:00Z,2015-01-28,0,25
Birrarung Marr,2015-01-27T14:00:00Z,2015-01-28,1,5
Birrarung Marr,2015-01-27T15:00:00Z,2015-01-28,2,8
Birrarung Marr,2015-01-27T16:00:00Z,2015-01-28,3,15
Birrarung Marr,2015-01-27T17:00:00Z,2015-01-28,4,14
Birrarung Marr,2015-01-27T18:00:00Z,2015-01-28,5,34
Birrarung Marr,2015-01-27T19:00:00Z,2015-01-28,6,208
Birrarung Marr,2015-01-27T20:00:00Z,2015-01-28,7,570
Birrarung Marr,2015-01-27T21:00:00Z,2015-01-28,8,874
Birrarung Marr,2015-01-27T22:00:00Z,2015-01-28,9,529
Birrarung Marr,2015-01-27T23:00:00Z,2015-01-28,10,913
Birrarung Marr,2015-01-28T00:00:00Z,2015-01-28,11,869
Birrarung Marr,2015-01-28T01:00:00Z,2015-01-28,12,840
Birrarung Marr,2015-01-28T02:00:00Z,2015-01-28,13,807
Birrarung Marr,2015-01-28T03:00:00Z,2015-01-28,14,645
Birrarung Marr,2015-01-28T04:00:00Z,2015-01-28,15,707
Birrarung Marr,2015-01-28T05:00:00Z,2015-01-28,16,887
Birrarung Marr,2015-01-28T06:00:00Z,2015-01-28,17,2459
Birrarung Marr,2015-01-28T07:00:00Z,2015-01-28,18,2388
Birrarung Marr,2015-01-28T08:00:00Z,2015-01-28,19,1670
Birrarung Marr,2015-01-28T09:00:00Z,2015-01-28,20,946
Birrarung Marr,2015-01-28T10:00:00Z,2015-01-28,21,849
Birrarung Marr,2015-01-28T11:00:00Z,2015-01-28,22,1087
Birrarung Marr,2015-01-28T12:00:00Z,2015-01-28,23,365
Birrarung Marr,2015-01-28T13:00:00Z,2015-01-29,0,22
Birrarung Marr,2015-01-28T14:00:00Z,2015-01-29,1,13
Birrarung Marr,2015-01-28T15:00:00Z,2015-01-29,2,9
Birrarung Marr,2015-01-28T16:00:00Z,2015-01-29,3,12
Birrarung Marr,2015-01-28T17:00:00Z,2015-01-29,4,5
Birrarung Marr,2015-01-28T18:00:00Z,2015-01-29,5,35
Birrarung Marr,2015-01-28T19:00:00Z,2015-01-29,6,197
Birrarung Marr,2015-01-28T20:00:00Z,2015-01-29,7,531
Birrarung Marr,2015-01-28T21:00:00Z,2015-01-29,8,897
Birrarung Marr,2015-01-28T22:00:00Z,2015-01-29,9,495
Birrarung Marr,2015-01-28T23:00:00Z,2015-01-29,10,630
Birrarung Marr,2015-01-29T00:00:00Z,2015-01-29,11,631
Birrarung Marr,2015-01-29T01:00:00Z,2015-01-29,12,834
Birrarung Marr,2015-01-29T02:00:00Z,2015-01-29,13,700
Birrarung Marr,2015-01-29T03:00:00Z,2015-01-29,14,514
Birrarung Marr,2015-01-29T04:00:00Z,2015-01-29,15,581
Birrarung Marr,2015-01-29T05:00:00Z,2015-01-29,16,718
Birrarung Marr,2015-01-29T06:00:00Z,2015-01-29,17,2064
Birrarung Marr,2015-01-29T07:00:00Z,2015-01-29,18,2008
Birrarung Marr,2015-01-29T08:00:00Z,2015-01-29,19,1445
Birrarung Marr,2015-01-29T09:00:00Z,2015-01-29,20,1003
Birrarung Marr,2015-01-29T10:00:00Z,2015-01-29,21,762
Birrarung Marr,2015-01-29T11:00:00Z,2015-01-29,22,369
Birrarung Marr,2015-01-29T12:00:00Z,2015-01-29,23,1138
Birrarung Marr,2015-01-29T13:00:00Z,2015-01-30,0,153
Birrarung Marr,2015-01-29T14:00:00Z,2015-01-30,1,18
Birrarung Marr,2015-01-29T15:00:00Z,2015-01-30,2,9
Birrarung Marr,2015-01-29T16:00:00Z,2015-01-30,3,20
Birrarung Marr,2015-01-29T17:00:00Z,2015-01-30,4,8
Birrarung Marr,2015-01-29T18:00:00Z,2015-01-30,5,28
Birrarung Marr,2015-01-29T19:00:00Z,2015-01-30,6,204
Birrarung Marr,2015-01-29T20:00:00Z,2015-01-30,7,445
Birrarung Marr,2015-01-29T21:00:00Z,2015-01-30,8,670
Birrarung Marr,2015-01-29T22:00:00Z,2015-01-30,9,348
Birrarung Marr,2015-01-29T23:00:00Z,2015-01-30,10,327
Birrarung Marr,2015-01-30T00:00:00Z,2015-01-30,11,485
Birrarung Marr,2015-01-30T01:00:00Z,2015-01-30,12,638
Birrarung Marr,2015-01-30T02:00:00Z,2015-01-30,13,849
Birrarung Marr,2015-01-30T03:00:00Z,2015-01-30,14,948
Birrarung Marr,2015-01-30T04:00:00Z,2015-01-30,15,777
Birrarung Marr,2015-01-30T05:00:00Z,2015-01-30,16,1023
Birrarung Marr,2015-01-30T06:00:00Z,2015-01-30,17,1823
Birrarung Marr,2015-01-30T07:00:00Z,2015-01-30,18,2458
Birrarung Marr,2015-01-30T08:00:00Z,2015-01-30,19,2322
Birrarung Marr,2015-01-30T09:00:00Z,2015-01-30,20,1725
Birrarung Marr,2015-01-30T10:00:00Z,2015-01-30,21,1310
Birrarung Marr,2015-01-30T11:00:00Z,2015-01-30,22,1148
Birrarung Marr,2015-01-30T12:00:00Z,2015-01-30,23,2819
Birrarung Marr,2015-01-30T13:00:00Z,2015-01-31,0,470
Birrarung Marr,2015-01-30T14:00:00Z,2015-01-31,1,77
Birrarung Marr,2015-01-30T15:00:00Z,2015-01-31,2,43
Birrarung Marr,2015-01-30T16:00:00Z,2015-01-31,3,22
Birrarung Marr,2015-01-30T17:00:00Z,2015-01-31,4,35
Birrarung Marr,2015-01-30T18:00:00Z,2015-01-31,5,18
Birrarung Marr,2015-01-30T19:00:00Z,2015-01-31,6,94
Birrarung Marr,2015-01-30T20:00:00Z,2015-01-31,7,155
Birrarung Marr,2015-01-30T21:00:00Z,2015-01-31,8,223
Birrarung Marr,2015-01-30T22:00:00Z,2015-01-31,9,307
Birrarung Marr,2015-01-30T23:00:00Z,2015-01-31,10,349
Birrarung Marr,2015-01-31T00:00:00Z,2015-01-31,11,525
Birrarung Marr,2015-01-31T01:00:00Z,2015-01-31,12,888
Birrarung Marr,2015-01-31T02:00:00Z,2015-01-31,13,1114
Birrarung Marr,2015-01-31T03:00:00Z,2015-01-31,14,1283
Birrarung Marr,2015-01-31T04:00:00Z,2015-01-31,15,1689
Birrarung Marr,2015-01-31T05:00:00Z,2015-01-31,16,1833
Birrarung Marr,2015-01-31T06:00:00Z,2015-01-31,17,1754
Birrarung Marr,2015-01-31T07:00:00Z,2015-01-31,18,2117
Birrarung Marr,2015-01-31T08:00:00Z,2015-01-31,19,1704
Birrarung Marr,2015-01-31T09:00:00Z,2015-01-31,20,1080
Birrarung Marr,2015-01-31T10:00:00Z,2015-01-31,21,701
Birrarung Marr,2015-01-31T11:00:00Z,2015-01-31,22,993
Birrarung Marr,2015-01-31T12:00:00Z,2015-01-31,23,470
Birrarung Marr,2015-01-31T13:00:00Z,2015-02-01,0,178
Birrarung Marr,2015-01-31T14:00:00Z,2015-02-01,1,39
Birrarung Marr,2015-01-31T15:00:00Z,2015-02-01,2,41
Birrarung Marr,2015-01-31T16:00:00Z,2015-02-01,3,32
Birrarung Marr,2015-01-31T17:00:00Z,2015-02-01,4,33
Birrarung Marr,2015-01-31T18:00:00Z,2015-02-01,5,39
Birrarung Marr,2015-01-31T19:00:00Z,2015-02-01,6,45
Birrarung Marr,2015-01-31T20:00:00Z,2015-02-01,7,45
Birrarung Marr,2015-01-31T21:00:00Z,2015-02-01,8,96
Birrarung Marr,2015-01-31T22:00:00Z,2015-02-01,9,116
Birrarung Marr,2015-01-31T23:00:00Z,2015-02-01,10,110
Birrarung Marr,2015-02-01T00:00:00Z,2015-02-01,11,167
Birrarung Marr,2015-02-01T01:00:00Z,2015-02-01,12,359
Birrarung Marr,2015-02-01T02:00:00Z,2015-02-01,13,707
Birrarung Marr,2015-02-01T03:00:00Z,2015-02-01,14,1081
Birrarung Marr,2015-02-01T04:00:00Z,2015-02-01,15,1354
Birrarung Marr,2015-02-01T05:00:00Z,2015-02-01,16,1256
Birrarung Marr,2015-02-01T06:00:00Z,2015-02-01,17,1074
Birrarung Marr,2015-02-01T07:00:00Z,2015-02-01,18,1140
Birrarung Marr,2015-02-01T08:00:00Z,2015-02-01,19,975
Birrarung Marr,2015-02-01T09:00:00Z,2015-02-01,20,501
Birrarung Marr,2015-02-01T10:00:00Z,2015-02-01,21,380
Birrarung Marr,2015-02-01T11:00:00Z,2015-02-01,22,195
Birrarung Marr,2015-02-01T12:00:00Z,2015-02-01,23,518
Birrarung Marr,2015-02-01T13:00:00Z,2015-02-02,0,961
Birrarung Marr,2015-02-01T14:00:00Z,2015-02-02,1,74
Birrarung Marr,2015-02-01T15:00:00Z,2015-02-02,2,67
Birrarung Marr,2015-02-01T16:00:00Z,2015-02-02,3,65
Birrarung Marr,2015-02-01T17:00:00Z,2015-02-02,4,14
Birrarung Marr,2015-02-01T18:00:00Z,2015-02-02,5,41
Birrarung Marr,2015-02-01T19:00:00Z,2015-02-02,6,234
Birrarung Marr,2015-02-01T20:00:00Z,2015-02-02,7,490
Birrarung Marr,2015-02-01T21:00:00Z,2015-02-02,8,808
Birrarung Marr,2015-02-01T22:00:00Z,2015-02-02,9,387
Birrarung Marr,2015-02-01T23:00:00Z,2015-02-02,10,345
Birrarung Marr,2015-02-02T00:00:00Z,2015-02-02,11,258
Birrarung Marr,2015-02-02T01:00:00Z,2015-02-02,12,652
Birrarung Marr,2015-02-02T02:00:00Z,2015-02-02,13,494
Birrarung Marr,2015-02-02T03:00:00Z,2015-02-02,14,432
Birrarung Marr,2015-02-02T04:00:00Z,2015-02-02,15,406
Birrarung Marr,2015-02-02T05:00:00Z,2015-02-02,16,416
Birrarung Marr,2015-02-02T06:00:00Z,2015-02-02,17,932
Birrarung Marr,2015-02-02T07:00:00Z,2015-02-02,18,942
Birrarung Marr,2015-02-02T08:00:00Z,2015-02-02,19,343
Birrarung Marr,2015-02-02T09:00:00Z,2015-02-02,20,143
Birrarung Marr,2015-02-02T10:00:00Z,2015-02-02,21,114
Birrarung Marr,2015-02-02T11:00:00Z,2015-02-02,22,81
Birrarung Marr,2015-02-02T12:00:00Z,2015-02-02,23,22
Birrarung Marr,2015-02-02T13:00:00Z,2015-02-03,0,14
