agency,sku,date,volume,price_regular,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent,month,agency_num,sku_num
Agency_01,SKU_04,2013-04-01,396.5634,1814.861992,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,12.407027916864322,4,1,4
Agency_01,SKU_04,2013-05-01,498.0366,1819.685131,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,9.51659790201363,5,1,4
Agency_01,SKU_04,2013-06-01,514.7145,1837.821177,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,12.132589927164606,6,1,4
Agency_01,SKU_04,2013-07-01,441.8685,1855.318124,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,16.09233409288897,7,1,4
Agency_01,SKU_04,2013-08-01,412.155,1897.220095,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.948768384724493,8,1,4
Agency_01,SKU_04,2013-09-01,344.9961,1939.189195,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,14.962954298020417,9,1,4
Agency_01,SKU_04,2013-10-01,400.3974,1943.326897,153733,120207,0,0,0,0,0,0,0,0,0,0,1,0,10.467416898002211,10,1,4
Agency_01,SKU_04,2013-11-01,246.4623,1943.7877899999999,153733,120207,0,0,0,0,0,0,1,0,0,0,0,0,26.234344953879972,11,1,4
Agency_01,SKU_04,2013-12-01,291.8313,1942.9822570000001,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,11.894006039809142,12,1,4
Agency_01,SKU_04,2014-01-01,234.8964,1943.444469,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,14.897884380971217,1,1,4
Agency_01,SKU_04,2014-02-01,230.4234,1942.460922,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,11.728724754237296,2,1,4
Agency_01,SKU_04,2014-03-01,269.5941,1944.271589,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,14.185143606498485,3,1,4
Agency_01,SKU_04,2014-04-01,336.75300000000004,1943.0010690000001,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,12.180657734882594,4,1,4
Agency_01,SKU_04,2014-05-01,380.7801,2069.924059,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,17.930257266505834,5,1,4
Agency_01,SKU_04,2014-06-01,291.7035,2069.19989,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,20.65706522920799,6,1,4
Agency_01,SKU_04,2014-07-01,269.7858,2082.1449850000004,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,14.750370613600664,7,1,4
Agency_01,SKU_04,2014-08-01,208.6335,2099.506676,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,14.934014718036554,8,1,4
Agency_01,SKU_04,2014-09-01,170.8686,2140.5229280000003,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,25.958039726262623,9,1,4
Agency_01,SKU_04,2014-10-01,190.1025,2137.20174,153733,120207,0,0,0,0,0,0,0,0,0,0,1,0,9.477809053252969,10,1,4
Agency_01,SKU_04,2014-11-01,152.2098,2137.897878,153733,120207,0,0,0,0,0,0,1,1,0,0,0,0,12.320259246732832,11,1,4
Agency_01,SKU_04,2014-12-01,189.5913,2135.404877,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,8.253261472718835,12,1,4
Agency_01,SKU_04,2015-01-01,113.8059,2140.54013,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,6.215522107497232,1,1,4
Agency_01,SKU_04,2015-02-01,112.7196,2137.205675,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,20.284783073112507,2,1,4
Agency_01,SKU_04,2015-03-01,153.0405,2018.94125,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,12.343580329541535,3,1,4
Agency_01,SKU_04,2015-04-01,198.729,2126.3696609999997,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,10.523632043111625,4,1,4
Agency_01,SKU_04,2015-05-01,166.3956,2148.46401,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,12.181085872599747,5,1,4
Agency_01,SKU_04,2015-06-01,225.8865,2121.946341,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,23.418530968403978,6,1,4
Agency_01,SKU_04,2015-07-01,112.9113,2166.163765,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,21.597232654291034,7,1,4
Agency_01,SKU_04,2015-08-01,57.9573,2181.467188,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,12.610341173740355,8,1,4
Agency_01,SKU_04,2015-09-01,118.854,2170.180997,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,16.83318568842855,9,1,4
Agency_01,SKU_04,2015-10-01,102.4317,2185.235013,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,49.04778001559505,10,1,4
Agency_01,SKU_04,2015-11-01,121.4739,2185.055383,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,14.045188528752274,11,1,4
Agency_01,SKU_04,2015-12-01,239.8806,2185.396853,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,35.17755161698312,12,1,4
Agency_01,SKU_04,2016-01-01,98.2782,2197.237083,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,43.78883605433852,1,1,4
Agency_01,SKU_04,2016-02-01,86.265,2194.553599,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.664204606196087,2,1,4
Agency_01,SKU_04,2016-03-01,135.0846,2170.818171,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,13.385458159590835,3,1,4
Agency_01,SKU_04,2016-04-01,135.2124,2215.936898,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,12.683334586542905,4,1,4
Agency_01,SKU_04,2016-05-01,189.4635,2214.559202,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,17.171950185687564,5,1,4
Agency_01,SKU_04,2016-06-01,144.7335,2194.360611,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,16.732615694950603,6,1,4
Agency_01,SKU_04,2016-07-01,121.8573,2162.3221710000003,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.829771569224684,7,1,4
Agency_01,SKU_04,2016-08-01,165.42075,2292.520172,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,19.83983785857828,8,1,4
Agency_01,SKU_04,2016-09-01,106.074,2329.15937,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,26.863144405614463,9,1,4
Agency_01,SKU_04,2016-10-01,113.7777,2354.853563,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,13.631839747650584,10,1,4
Agency_01,SKU_04,2016-11-01,74.65125,2346.689577,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,17.178009266796177,11,1,4
Agency_01,SKU_04,2016-12-01,112.39125,2350.987322,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,18.06566037279549,12,1,4
Agency_01,SKU_04,2017-01-01,65.6625,2349.796585,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,14.72417085838943,1,1,4
Agency_01,SKU_04,2017-02-01,67.065,2347.835395,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,12.482534747713862,2,1,4
Agency_01,SKU_04,2017-03-01,86.6877,2344.746227,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,14.101812221404206,3,1,4
Agency_01,SKU_04,2017-04-01,111.4416,2340.851188,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,15.300893787529393,4,1,4
Agency_01,SKU_04,2017-05-01,94.2525,2342.431225,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,14.599420309554661,5,1,4
Agency_01,SKU_04,2017-06-01,15.2082,2350.234939,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,14.516010222584816,6,1,4
Agency_01,SKU_04,2017-07-01,56.232,2336.12468,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,14.305179122545805,7,1,4
Agency_01,SKU_04,2017-08-01,80.7696,2347.674747,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,14.782348979281329,8,1,4
Agency_01,SKU_04,2017-09-01,92.8467,2351.96301,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,16.543029603173903,9,1,4
Agency_01,SKU_04,2017-10-01,76.2966,2404.248089,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,15.356220669954329,10,1,4
Agency_01,SKU_04,2017-11-01,53.4204,2278.979547,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,12.656638203695122,11,1,4
Agency_01,SKU_04,2017-12-01,80.7057,2562.440869,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,18.29504222600658,12,1,4
Agency_01,SKU_05,2013-01-01,15.975,1260.322817,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,6.947381640556302,1,1,5
Agency_01,SKU_05,2013-02-01,16.4223,1258.597166,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,6.896057320376964,2,1,5
Agency_01,SKU_05,2013-03-01,30.671999999999997,1308.814041,153733,120207,1,1,0,0,0,0,0,0,0,0,0,1,4.960258139528929,3,1,5
Agency_01,SKU_05,2013-04-01,26.5185,1353.380282,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,8.158729255078656,4,1,5
Agency_01,SKU_05,2013-05-01,27.4131,1358.436915,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,6.170602776942351,5,1,5
Agency_01,SKU_05,2013-06-01,26.7741,1365.277825,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,7.483740900867558,6,1,5
Agency_01,SKU_05,2013-07-01,23.7708,1365.081781,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,4.624660286195702,7,1,5
Agency_01,SKU_05,2013-08-01,24.3459,1364.428302,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,3.2281628822442885,8,1,5
Agency_01,SKU_05,2013-09-01,20.8953,1363.9242800000002,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,4.642950926865236,9,1,5
Agency_01,SKU_05,2013-10-01,19.9368,1367.33207,153733,120207,0,0,0,0,0,0,0,0,0,0,1,0,4.898909377588137,10,1,5
Agency_01,SKU_05,2013-11-01,14.697000000000001,1367.746479,153733,120207,0,0,0,0,0,0,1,0,0,0,0,0,2.913056886765344,11,1,5
Agency_01,SKU_05,2013-12-01,14.3775,1367.746479,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,5.9022414781884445,12,1,5
Agency_01,SKU_05,2014-01-01,14.5053,1367.746479,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,3.8326127542529758,1,1,5
Agency_01,SKU_05,2014-02-01,14.8248,1367.746479,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,4.741379341543894,2,1,5
Agency_01,SKU_05,2014-03-01,14.9526,1367.746479,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,3.4188034637960127,3,1,5
Agency_01,SKU_05,2014-04-01,22.6206,1367.746479,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,0.8870117515396655,4,1,5
Agency_01,SKU_05,2014-05-01,40.3209,1535.116794,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,1.05162838834789,5,1,5
Agency_01,SKU_05,2014-06-01,38.7873,1642.07207,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,5.7396714627756875,6,1,5
Agency_01,SKU_05,2014-07-01,27.7965,1633.326372,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,10.86019732742061,7,1,5
Agency_01,SKU_05,2014-08-01,19.0422,1638.231047,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,8.970003423454836,8,1,5
Agency_01,SKU_05,2014-09-01,17.253,1665.657668,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,10.834188108813725,9,1,5
Agency_01,SKU_05,2014-10-01,17.8281,1672.970241,153733,120207,0,0,0,0,0,0,0,0,0,0,1,0,12.328881527307454,10,1,5
Agency_01,SKU_05,2014-11-01,12.8439,1667.217259,153733,120207,0,0,0,0,0,0,1,1,0,0,0,0,17.117363886406363,11,1,5
Agency_01,SKU_05,2014-12-01,20.3202,1657.005049,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,12.161524439627703,12,1,5
Agency_01,SKU_05,2015-01-01,15.0165,1642.341774,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,5.706902940897854,1,1,5
Agency_01,SKU_05,2015-02-01,11.5659,1653.8640970000001,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,8.336671026966492,2,1,5
Agency_01,SKU_05,2015-03-01,16.3584,1660.9760130000002,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,13.07063788404029,3,1,5
Agency_01,SKU_05,2015-04-01,21.4065,1665.0263300000001,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,8.62960101057381,4,1,5
Agency_01,SKU_05,2015-05-01,18.0837,1663.166644,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,8.027180167521445,5,1,5
Agency_01,SKU_05,2015-06-01,24.4737,1669.976035,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.157474107105976,6,1,5
Agency_01,SKU_05,2015-07-01,25.56,1686.189148,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,6.996559854505718,7,1,5
Agency_01,SKU_05,2015-08-01,28.755,1750.1620239999997,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,7.252769929831366,8,1,5
Agency_01,SKU_05,2015-09-01,21.3426,1746.1299620000002,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,5.094492846231797,9,1,5
Agency_01,SKU_05,2015-10-01,22.8762,1745.322319,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,5.201471098588524,10,1,5
Agency_01,SKU_05,2015-11-01,14.3775,1748.232187,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,15.499412607485647,11,1,5
Agency_01,SKU_05,2015-12-01,13.9941,1756.456273,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,6.2668707836372075,12,1,5
Agency_01,SKU_05,2016-01-01,17.253,1755.8273170000002,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,6.291917373102357,1,1,5
Agency_01,SKU_05,2016-02-01,15.975,1751.525332,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,5.046154936227894,2,1,5
Agency_01,SKU_05,2016-03-01,29.5218,1761.9198620000002,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,8.113449316459318,3,1,5
Agency_01,SKU_05,2016-04-01,17.7642,1756.077875,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,4.109869045528519,4,1,5
Agency_01,SKU_05,2016-05-01,21.3426,1804.606048,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,4.512295804962303,5,1,5
Agency_01,SKU_05,2016-06-01,16.5501,1841.6654649999998,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,5.575919294332862,6,1,5
Agency_01,SKU_05,2016-07-01,30.6081,1846.230116,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,7.076011969896823,7,1,5
Agency_01,SKU_05,2016-08-01,20.12865,1843.190825,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,6.008875613842099,8,1,5
Agency_01,SKU_05,2016-09-01,18.9144,1832.4581269999999,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,5.0436317555211465,9,1,5
Agency_01,SKU_05,2016-10-01,16.839000000000002,1855.585382,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,2.663646926703371,10,1,5
Agency_01,SKU_05,2016-11-01,11.475,1854.76,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,2.7738486380987295,11,1,5
Agency_01,SKU_05,2016-12-01,18.2325,1879.068573,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,4.312242201498413,12,1,5
Agency_01,SKU_05,2017-01-01,18.105,1887.6810280000002,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,10.322169111719228,1,1,5
Agency_01,SKU_05,2017-02-01,14.28,1884.2771539999999,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,18.578890279322465,2,1,5
Agency_01,SKU_05,2017-03-01,17.80755,1890.014025,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,18.92939064301388,3,1,5
Agency_01,SKU_05,2017-04-01,23.004,1892.152289,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,22.053220474158145,4,1,5
Agency_01,SKU_05,2017-05-01,20.448,2021.9636879999998,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,21.35136113285137,5,1,5
Agency_01,SKU_05,2017-06-01,25.2405,2048.555268,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,22.78239387974374,6,1,5
Agency_01,SKU_05,2017-07-01,26.3907,2057.37561,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,21.28414592219259,7,1,5
Agency_01,SKU_05,2017-08-01,20.5119,2056.8777149999996,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,21.168845713319428,8,1,5
Agency_01,SKU_05,2017-09-01,23.1957,2055.241532,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,28.781904549406505,9,1,5
Agency_01,SKU_05,2017-10-01,17.1252,2051.846358,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,22.535039195171553,10,1,5
Agency_01,SKU_05,2017-11-01,16.4862,2053.051507,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,22.539906788612292,11,1,5
Agency_01,SKU_05,2017-12-01,15.1443,2025.049474,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,22.371545032188187,12,1,5
Agency_01,SKU_11,2013-01-01,7.667999999999999,1779.102113,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,6.015259338855048,1,1,11
Agency_01,SKU_11,2013-02-01,10.3092,1776.8701260000003,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,7.138640587398787,2,1,11
Agency_01,SKU_11,2013-03-01,16.5288,1779.893096,153733,120207,1,1,0,0,0,0,0,0,0,0,0,1,6.604444180618361,3,1,11
Agency_01,SKU_11,2013-04-01,13.3764,1777.9788850000002,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,6.641310478779953,4,1,11
Agency_01,SKU_11,2013-05-01,20.2776,1774.7304420000003,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,5.36439634701437,5,1,11
Agency_01,SKU_11,2013-06-01,22.8336,1766.426188,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,5.766370352294619,6,1,11
Agency_01,SKU_11,2013-07-01,15.2508,1759.715457,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,3.741176094016659,7,1,11
Agency_01,SKU_11,2013-08-01,19.2552,1771.030514,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,1.3355288806729164,8,1,11
Agency_01,SKU_11,2013-09-01,18.744,1772.9956780000002,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,1.8727865731435807,9,1,11
Agency_01,SKU_11,2013-10-01,19.17,1765.2735920000002,153733,120207,0,0,0,0,0,0,0,0,0,0,1,0,2.4734624818428705,10,1,11
Agency_01,SKU_11,2013-11-01,13.0356,1761.436413,153733,120207,0,0,0,0,0,0,1,0,0,0,0,0,2.3874337835662764,11,1,11
Agency_01,SKU_11,2013-12-01,14.7396,1763.070911,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,2.6335351976095303,12,1,11
Agency_01,SKU_11,2014-01-01,14.1432,1762.319277,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,3.479990079005417,1,1,11
Agency_01,SKU_11,2014-02-01,16.9548,1767.9101489999998,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,2.283188374863501,2,1,11
Agency_01,SKU_11,2014-03-01,19.7664,1766.248634,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,1.4807807064381853,3,1,11
Agency_01,SKU_11,2014-04-01,13.5468,1760.6957539999999,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,1.7891673180010406,4,1,11
Agency_01,SKU_11,2014-05-01,18.317999999999998,1745.977891,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,0.052720484305376576,5,1,11
Agency_01,SKU_11,2014-06-01,16.6992,1747.2258100000001,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,2.763247413338062,6,1,11
Agency_01,SKU_11,2014-07-01,18.9996,1756.2452239999998,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,5.226887324477644,7,1,11
Agency_01,SKU_11,2014-08-01,17.2956,1757.0582980000001,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,5.129949592600256,8,1,11
Agency_01,SKU_11,2014-09-01,13.7172,1766.7627510000002,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,5.633699654561031,9,1,11
Agency_01,SKU_11,2014-10-01,0.0,0.0,153733,120207,0,0,0,0,0,0,0,0,0,0,1,0,0.0,10,1,11
Agency_01,SKU_11,2014-11-01,20.022000000000002,1757.485991,153733,120207,0,0,0,0,0,0,1,1,0,0,0,0,5.131635897062465,11,1,11
Agency_01,SKU_11,2014-12-01,7.242000000000001,1772.84155,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,4.965295573087171,12,1,11
Agency_01,SKU_11,2015-01-01,5.112,1752.84375,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,3.8955560072025817,1,1,11
Agency_01,SKU_11,2015-02-01,1.4484,1779.7183100000002,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,6.467341171536297,2,1,11
Agency_01,SKU_11,2015-03-01,6.5604,1776.44229,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,3.903752257552932,3,1,11
Agency_01,SKU_11,2015-04-01,11.6724,1764.935553,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,8.14274553853922,4,1,11
Agency_01,SKU_11,2015-05-01,20.9592,1773.136809,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,8.266820544020412,5,1,11
Agency_01,SKU_11,2015-06-01,23.5152,1782.9346870000002,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.196655278264828,6,1,11
Agency_01,SKU_11,2015-07-01,11.5872,1838.251864,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,10.326044200872357,7,1,11
Agency_01,SKU_11,2015-08-01,0.0852,1905.8450710000002,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,10.001662826663207,8,1,11
Agency_01,SKU_11,2015-09-01,3.5784,1824.199573,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,10.000320562513364,9,1,11
Agency_01,SKU_11,2015-10-01,12.4392,1801.717997,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,12.062966921676367,10,1,11
Agency_01,SKU_11,2015-11-01,9.5424,1803.877798,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,9.830470844344855,11,1,11
Agency_01,SKU_11,2015-12-01,12.2688,1807.0505059999998,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,9.058987751391607,12,1,11
Agency_01,SKU_11,2016-01-01,15.335999999999999,1802.311619,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,12.446603663603192,1,1,11
Agency_01,SKU_11,2016-02-01,20.2776,1807.032748,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.841103056755449,2,1,11
Agency_01,SKU_11,2016-03-01,23.2596,1796.1266640000001,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,10.569211281415507,3,1,11
Agency_01,SKU_11,2016-04-01,21.726,1811.347245,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,8.793502264111707,4,1,11
Agency_01,SKU_11,2016-05-01,34.08,1794.618816,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,8.743226784489481,5,1,11
Agency_01,SKU_11,2016-06-01,32.1204,1789.818386,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.057155143114057,6,1,11
Agency_01,SKU_11,2016-07-01,35.0172,1735.1653260000003,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.204289217107142,7,1,11
Agency_01,SKU_11,2016-08-01,30.9276,1728.0258410000001,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.196365947168726,8,1,11
Agency_01,SKU_11,2016-09-01,16.4436,1727.8433559999999,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,9.305803066096926,9,1,11
Agency_01,SKU_11,2016-10-01,25.4469,1722.8891640000002,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.92260521292593,10,1,11
Agency_01,SKU_11,2016-11-01,16.8435,1721.431739,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,9.870130551833633,11,1,11
Agency_01,SKU_11,2016-12-01,22.8285,1723.585452,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,8.739946651626763,12,1,11
Agency_01,SKU_11,2017-01-01,15.9885,1716.938925,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,8.960681172744685,1,1,11
Agency_01,SKU_11,2017-02-01,18.7245,1719.452055,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.053935673710892,2,1,11
Agency_01,SKU_11,2017-03-01,28.070999999999998,1728.604521,153733,120207,0,0,0,0,0,0,0,0,0,0,0,1,9.188294376791116,3,1,11
Agency_01,SKU_11,2017-04-01,31.7796,1716.563173,153733,120207,1,1,0,0,0,0,0,0,0,0,0,0,8.697318825678895,4,1,11
Agency_01,SKU_11,2017-05-01,38.5104,1723.442895,153733,120207,0,0,0,0,1,0,0,0,0,0,0,0,8.399881157652167,5,1,11
Agency_01,SKU_11,2017-06-01,45.2412,1721.17167,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.007729775147878,6,1,11
Agency_01,SKU_11,2017-07-01,3.6636,1727.252702,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.814437910776531,7,1,11
Agency_01,SKU_11,2017-08-01,27.3492,1743.480979,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.619782780549626,8,1,11
Agency_01,SKU_11,2017-09-01,25.2192,1723.580189,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,8.622737888756275,9,1,11
Agency_01,SKU_11,2017-10-01,23.9412,1725.065727,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,9.555276498748736,10,1,11
Agency_01,SKU_11,2017-11-01,28.2012,1732.4990420000001,153733,120207,0,0,0,0,0,0,1,0,0,0,1,0,9.402243929206167,11,1,11
Agency_01,SKU_11,2017-12-01,22.0668,1713.254357,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,8.943517019171951,12,1,11
Agency_02,SKU_01,2013-01-01,6512.94,1112.754748,3137874,240809,0,0,1,0,0,0,0,0,0,0,0,0,7.133847520549963,1,2,1
Agency_02,SKU_01,2013-02-01,7408.476,1125.524852,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,4.609501061465678,2,2,1
Agency_02,SKU_01,2013-03-01,8948.235,1137.992241,3137874,240809,1,1,0,0,0,0,0,0,0,0,0,1,4.649610348265987,3,2,1
Agency_02,SKU_01,2013-04-01,8987.115,1200.8177699999999,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,5.10593151865166,4,2,1
Agency_02,SKU_01,2013-05-01,9450.105,1207.551073,3137874,240809,0,0,0,0,1,0,0,0,0,0,0,0,4.716137169959684,5,2,1
Agency_02,SKU_01,2013-06-01,8395.7025,1207.9730140000001,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,5.767995409870969,6,2,1
Agency_02,SKU_01,2013-07-01,7565.295,1241.094636,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,5.590474891070272,7,2,1
Agency_02,SKU_01,2013-08-01,7035.552,1231.182931,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,8.109821658987896,8,2,1
